title,text,source,source_type,url,published,collected_at,full_text,auto_sentiment,manual_sentiment
"April 09, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 09, 2010, Friday. ",Neutral,
"April 08, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 08, 2010, Thursday. ",Neutral,
"April 07, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 07, 2010, Wednesday. ",Neutral,
"April 06, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 06, 2010, Tuesday. ",Neutral,
"April 05, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 05, 2010, Monday. ",Neutral,
"April 04, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 04, 2010, Sunday. ",Neutral,
"April 03, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 03, 2010, Saturday. ",Neutral,
"April 02, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 02, 2010, Friday. ",Neutral,
"April 01, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"April 01, 2010, Thursday. ",Neutral,
"March 31, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 31, 2010, Wednesday. ",Neutral,
"March 30, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 30, 2010, Tuesday. ",Neutral,
"March 29, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 29, 2010, Monday. ",Neutral,
"March 28, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 28, 2010, Sunday. ",Neutral,
"March 27, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 27, 2010, Saturday. ",Neutral,
"March 26, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 26, 2010, Friday. ",Neutral,
"March 25, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 25, 2010, Thursday. ",Neutral,
"March 24, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 24, 2010, Wednesday. ",Neutral,
"March 23, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 23, 2010, Tuesday. ",Neutral,
"March 22, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 22, 2010, Monday. ",Neutral,
"March 21, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 21, 2010, Sunday. ",Neutral,
"March 20, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 20, 2010, Saturday. ",Neutral,
"March 19, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 19, 2010, Friday. ",Neutral,
"March 18, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 18, 2010, Thursday. ",Neutral,
"March 17, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 17, 2010, Wednesday. ",Neutral,
"March 16, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 16, 2010, Tuesday. ",Neutral,
"March 15, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 15, 2010, Monday. ",Neutral,
"March 14, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 14, 2010, Sunday. ",Neutral,
"March 13, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 13, 2010, Saturday. ",Neutral,
"March 12, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 12, 2010, Friday. ",Neutral,
"March 11, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 11, 2010, Thursday. ",Neutral,
"March 10, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 10, 2010, Wednesday. ",Neutral,
"March 09, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 09, 2010, Tuesday. ",Neutral,
"March 08, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 08, 2010, Monday. ",Neutral,
"March 07, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 07, 2010, Sunday. ",Neutral,
"March 06, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 06, 2010, Saturday. ",Neutral,
"March 05, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 05, 2010, Friday. ",Neutral,
"March 04, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 04, 2010, Thursday. ",Neutral,
"March 03, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 03, 2010, Wednesday. ",Neutral,
"March 02, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 02, 2010, Tuesday. ",Neutral,
"March 01, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"March 01, 2010, Monday. ",Neutral,
"February 28, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 28, 2010, Sunday. ",Neutral,
"February 27, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 27, 2010, Saturday. ",Neutral,
"February 26, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 26, 2010, Friday. ",Neutral,
"February 25, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 25, 2010, Thursday. ",Neutral,
"February 24, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 24, 2010, Wednesday. ",Neutral,
"February 23, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 23, 2010, Tuesday. ",Neutral,
"February 22, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 22, 2010, Monday. ",Neutral,
"February 21, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 21, 2010, Sunday. ",Neutral,
"February 20, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 20, 2010, Saturday. ",Neutral,
"February 19, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 19, 2010, Friday. ",Neutral,
"February 18, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 18, 2010, Thursday. ",Neutral,
"February 17, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 17, 2010, Wednesday. ",Neutral,
"February 16, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 16, 2010, Tuesday. ",Neutral,
"February 15, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 15, 2010, Monday. ",Neutral,
"February 14, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 14, 2010, Sunday. ",Neutral,
"February 13, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 13, 2010, Saturday. ",Neutral,
"February 12, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 12, 2010, Friday. ",Neutral,
"February 11, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 11, 2010, Thursday. ",Neutral,
"February 10, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 10, 2010, Wednesday. ",Neutral,
"February 09, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 09, 2010, Tuesday. ",Neutral,
"February 08, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 08, 2010, Monday. ",Neutral,
"February 07, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 07, 2010, Sunday. ",Neutral,
"February 06, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 06, 2010, Saturday. ",Neutral,
"February 05, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 05, 2010, Friday. ",Neutral,
"February 04, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 04, 2010, Thursday. ",Neutral,
"February 03, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 03, 2010, Wednesday. ",Neutral,
"February 02, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 02, 2010, Tuesday. ",Neutral,
"February 01, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"February 01, 2010, Monday. ",Neutral,
"January 31, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 31, 2010, Sunday. ",Neutral,
"January 30, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 30, 2010, Saturday. ",Neutral,
"January 29, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 29, 2010, Friday. ",Neutral,
"January 28, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 28, 2010, Thursday. ",Neutral,
"January 27, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 27, 2010, Wednesday. ",Neutral,
"January 26, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 26, 2010, Tuesday. ",Neutral,
"January 25, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 25, 2010, Monday. ",Neutral,
"January 24, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 24, 2010, Sunday. ",Neutral,
"January 23, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 23, 2010, Saturday. ",Neutral,
"January 22, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 22, 2010, Friday. ",Neutral,
"January 21, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 21, 2010, Thursday. ",Neutral,
"January 20, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 20, 2010, Wednesday. ",Neutral,
"January 19, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 19, 2010, Tuesday. ",Neutral,
"January 18, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 18, 2010, Monday. ",Neutral,
"January 17, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 17, 2010, Sunday. ",Neutral,
"January 16, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 16, 2010, Saturday. ",Neutral,
"January 15, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 15, 2010, Friday. ",Neutral,
"January 14, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 14, 2010, Thursday. ",Neutral,
"January 13, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 13, 2010, Wednesday. ",Neutral,
"January 12, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 12, 2010, Tuesday. ",Neutral,
"January 11, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 11, 2010, Monday. ",Neutral,
"January 10, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 10, 2010, Sunday. ",Neutral,
"January 09, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 09, 2010, Saturday. ",Neutral,
"January 08, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 08, 2010, Friday. ",Neutral,
"January 07, 2010, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 07, 2010, Thursday. ",Neutral,
"January 06, 2010, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 06, 2010, Wednesday. ",Neutral,
"January 05, 2010, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 05, 2010, Tuesday. ",Neutral,
"January 04, 2010, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 04, 2010, Monday. ",Neutral,
"January 03, 2010, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 03, 2010, Sunday. ",Neutral,
"January 02, 2010, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 02, 2010, Saturday. ",Neutral,
"January 01, 2010, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"January 01, 2010, Friday. ",Neutral,
"December 31, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 31, 2009, Thursday. ",Neutral,
"December 30, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 30, 2009, Wednesday. ",Neutral,
"December 29, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 29, 2009, Tuesday. ",Neutral,
"December 28, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 28, 2009, Monday. ",Neutral,
"December 27, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 27, 2009, Sunday. ",Neutral,
"December 26, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 26, 2009, Saturday. ",Neutral,
"December 25, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 25, 2009, Friday. ",Neutral,
"December 24, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 24, 2009, Thursday. ",Neutral,
"December 23, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 23, 2009, Wednesday. ",Neutral,
"December 22, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 22, 2009, Tuesday. ",Neutral,
"December 21, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 21, 2009, Monday. ",Neutral,
"December 20, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 20, 2009, Sunday. ",Neutral,
"December 19, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 19, 2009, Saturday. ",Neutral,
"December 18, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 18, 2009, Friday. ",Neutral,
"December 17, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 17, 2009, Thursday. ",Neutral,
"December 16, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 16, 2009, Wednesday. ",Neutral,
"December 15, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 15, 2009, Tuesday. ",Neutral,
"December 14, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 14, 2009, Monday. ",Neutral,
"December 13, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 13, 2009, Sunday. ",Neutral,
"December 12, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 12, 2009, Saturday. ",Neutral,
"December 11, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 11, 2009, Friday. ",Neutral,
"December 10, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 10, 2009, Thursday. ",Neutral,
"December 09, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 09, 2009, Wednesday. ",Neutral,
"December 08, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 08, 2009, Tuesday. ",Neutral,
"December 07, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 07, 2009, Monday. ",Neutral,
"December 06, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 06, 2009, Sunday. ",Neutral,
"December 05, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 05, 2009, Saturday. ",Neutral,
"December 04, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 04, 2009, Friday. ",Neutral,
"December 03, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 03, 2009, Thursday. ",Neutral,
"December 02, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 02, 2009, Wednesday. ",Neutral,
"December 01, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"December 01, 2009, Tuesday. ",Neutral,
"November 30, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 30, 2009, Monday. ",Neutral,
"November 29, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 29, 2009, Sunday. ",Neutral,
"November 28, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 28, 2009, Saturday. ",Neutral,
"November 27, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 27, 2009, Friday. ",Neutral,
"November 26, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 26, 2009, Thursday. ",Neutral,
"November 25, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 25, 2009, Wednesday. ",Neutral,
"November 24, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 24, 2009, Tuesday. ",Neutral,
"November 23, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 23, 2009, Monday. ",Neutral,
"November 22, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 22, 2009, Sunday. ",Neutral,
"November 21, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 21, 2009, Saturday. ",Neutral,
"November 20, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 20, 2009, Friday. ",Neutral,
"November 19, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 19, 2009, Thursday. ",Neutral,
"November 18, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 18, 2009, Wednesday. ",Neutral,
"November 17, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 17, 2009, Tuesday. ",Neutral,
"November 16, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 16, 2009, Monday. ",Neutral,
"November 15, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 15, 2009, Sunday. ",Neutral,
"November 14, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 14, 2009, Saturday. ",Neutral,
"November 13, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 13, 2009, Friday. ",Neutral,
"November 12, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 12, 2009, Thursday. ",Neutral,
"November 11, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 11, 2009, Wednesday. ",Neutral,
"November 10, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 10, 2009, Tuesday. ",Neutral,
"November 09, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 09, 2009, Monday. ",Neutral,
"November 08, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 08, 2009, Sunday. ",Neutral,
"November 07, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 07, 2009, Saturday. ",Neutral,
"November 06, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 06, 2009, Friday. ",Neutral,
"November 05, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 05, 2009, Thursday. ",Neutral,
"November 04, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 04, 2009, Wednesday. ",Neutral,
"November 03, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 03, 2009, Tuesday. ",Neutral,
"November 02, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 02, 2009, Monday. ",Neutral,
"November 01, 2009, Sunday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"November 01, 2009, Sunday. ",Neutral,
"October 31, 2009, Saturday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 31, 2009, Saturday. ",Neutral,
"October 30, 2009, Friday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 30, 2009, Friday. ",Neutral,
"October 29, 2009, Thursday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 29, 2009, Thursday. ",Neutral,
"October 28, 2009, Wednesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 28, 2009, Wednesday. ",Neutral,
"October 27, 2009, Tuesday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 27, 2009, Tuesday. ",Neutral,
"October 26, 2009, Monday",,Kaggle-BusinessStandard,news,,,2026-02-10T15:09:11.570473,"October 26, 2009, Monday. ",Neutral,
